timestamp,mint,sol_in_pool,sol_raised_total,progress,sol_flow,sol_accel,unique_buyers,top3_pct,lp_burn,whale_flag,buy_sell_delta,buy_pressure,sell_pressure,bot_like,migrated
2025-06-09T15:37:55.297846+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0.0,0.0,0.0,False,True
2025-06-09T15:38:01.070772+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:38:06.702049+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:38:12.428954+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:38:18.039642+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:38:24.158014+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:38:29.884758+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:38:35.528501+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:38:41.463913+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:38:47.044538+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:38:52.563587+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:38:58.257695+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:39:03.991045+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:39:09.734481+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:39:15.384125+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:39:21.010461+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:39:26.725444+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:39:32.578709+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:39:38.255466+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:39:43.828653+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:42:28.489591+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,6854.361177,6854.361177,0,0,False,False,0.0,0.0,0.0,False,True
2025-06-09T15:42:34.418713+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,-6854.361177,0,0,False,False,0,0,0,False,True
2025-06-09T15:42:40.366354+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:42:46.352036+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:42:52.449209+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:42:58.389872+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:43:04.328766+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:43:10.175060+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:43:15.998891+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:43:22.128197+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:43:28.177633+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:43:34.067158+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:43:40.236215+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:43:46.365523+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:43:52.455247+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T15:43:58.467992+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:00:48.486033+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,6854.361177,6854.361177,0,0,False,False,0.0,0.0,0.0,False,True
2025-06-09T16:00:54.834086+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,-6854.361177,0,0,False,False,0,0,0,False,True
2025-06-09T16:01:00.799247+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:01:06.854858+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:01:12.984778+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:01:18.900535+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:01:25.554528+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:01:31.698425+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:01:37.743273+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:01:43.844007+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:01:51.091013+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:01:57.094147+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:02:03.488855+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:02:09.714709+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:02:15.727591+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:02:21.651302+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:02:27.844023+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:02:34.168273+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:02:40.102423+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:02:46.057727+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:02:52.372050+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
2025-06-09T16:02:58.440905+00:00,DgxVfMD92iBXPYpA7rJPMGFEmQKVEBXQjJX27v12pump,6854.361177,6854.361177,100.0,0.0,0.0,0,0,False,False,0,0,0,False,True
